rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
15,doi:10.26434/chemrxiv-2025-kr8ph,On the Thermodynamic Consequences of Geometric Partitioning and Network Topology on Categorical Completion Mechanisms:Derivation of Catalytic Effect and Specificity from Geometric Aperture Selection Without Information Processing,,,https://doi.org/10.26434/chemrxiv-2025-kr8ph,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
16,doi:10.54254/2755-2721/2025.28123,Large Language Model Driven Scoring of Classroom Feedback with Interpretable Alignment Mechanisms,2025,Applied and Computational Engineering,https://doi.org/10.54254/2755-2721/2025.28123,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
17,doi:10.64898/2026.04.06.26350259,Causal Machine Learning for Comparative Effectiveness of GLP-1 RA versus SGLT2i in Heart Failure Using Real-World EHR Data,,,https://doi.org/10.64898/2026.04.06.26350259,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
18,doi:10.1016/j.ifacol.2016.03.084,Training data selection criteria for detecting failures in industrial robots,2016,IFAC-PapersOnLine,https://doi.org/10.1016/j.ifacol.2016.03.084,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
19,doi:10.1177/0049124120986200,Robustness and Model Selection in Configurational Causal Modeling,2023,Sociological Methods & Research,https://doi.org/10.1177/0049124120986200,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
20,doi:10.1186/1471-2105-8-s2-s3,Learning causal networks from systems biology time course data: an effective model selection procedure for the vector autoregressive process,2007,BMC Bioinformatics,https://doi.org/10.1186/1471-2105-8-s2-s3,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
21,arxiv:2508.02812v3,Evaluating and Learning Robust Bandit Policies Under Uncertain Causal Mechanisms,2025,arXiv,http://arxiv.org/abs/2508.02812v3,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
22,doi:10.1155/2021/9956710,Machine Vision and Big Data-Driven Sports Athletes Action Training Intervention Model,2021,Scientific Programming,https://doi.org/10.1155/2021/9956710,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
23,doi:10.24963/ijcai.2024/854,Think Twice Before Adaptation: Improving Adaptability of DeepFake Detection via Online Test-Time Adaptation,2024,Proceedings of the Thirty-ThirdInternational Joint Conference on Artificial Intelligence,https://doi.org/10.24963/ijcai.2024/854,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
24,doi:10.1109/access.2021.3095546,Indoor Localization Using Data Augmentation via Selective Generative Adversarial Networks,2021,IEEE Access,https://doi.org/10.1109/access.2021.3095546,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
25,doi:10.1007/s11633-022-1362-z,Causal Reasoning Meets Visual Representation Learning: A Prospective Study,2022,Machine Intelligence Research,https://doi.org/10.1007/s11633-022-1362-z,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
26,doi:10.3390/jimaging10010016,Combining Synthetic Images and Deep Active Learning: Data-Efficient Training of an Industrial Object Detection Model,2024,Journal of Imaging,https://doi.org/10.3390/jimaging10010016,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
27,doi:10.1609/aaai.v37i1.25225,CLIP-ReID: Exploiting Vision-Language Model for Image Re-identification without Concrete Text Labels,2023,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v37i1.25225,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
28,doi:10.1007/978-3-031-85952-6_49,Optimization of Velocity-Based Strength and Endurance Training Using Big Data and Artificial Intelligence,2025,Learning and Analytics in Intelligent Systems Advances in Computational Vision and Robotics,https://doi.org/10.1007/978-3-031-85952-6_49,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
29,arxiv:2603.22620v2,Causal Discovery in Action: Learning Chain-Reaction Mechanisms from Interventions,2026,arXiv,http://arxiv.org/abs/2603.22620v2,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
30,arxiv:2512.15411v2,MiVLA: Towards Generalizable Vision-Language-Action Model with Human-Robot Mutual Imitation Pre-training,2025,arXiv,http://arxiv.org/abs/2512.15411v2,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
31,arxiv:2501.11803v5,Automating RT Planning at Scale: High Quality Data For AI Training,2025,arXiv,http://arxiv.org/abs/2501.11803v5,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
32,doi:10.1007/s10462-024-10813-3,Strategic data navigation: information value-based sample selection,2024,Artificial Intelligence Review,https://doi.org/10.1007/s10462-024-10813-3,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
33,doi:10.24963/ijcai.2025/854,Think Twice Before Adaptation: Improving Adaptability of DeepFake Detection via Online Test-Time Adaptation,2025,Proceedings of the Thirty-Fourth International Joint Conference on Artificial Intelligence,https://doi.org/10.24963/ijcai.2025/854,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
34,doi:10.1109/cacml55074.2022.00050,Connecting Data to Mechanisms with Meta Structural Causal Model,2022,"2022 Asia Conference on Algorithms, Computing and Machine Learning (CACML)",https://doi.org/10.1109/cacml55074.2022.00050,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
35,doi:10.1101/102293,Challenges for Bayesian Model Selection of Dynamic Causal Models,,,https://doi.org/10.1101/102293,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
36,doi:10.3390/app13052753,Data-Centric and Model-Centric AI: Twin Drivers of Compact and Robust Industry 4.0 Solutions,2023,Applied Sciences,https://doi.org/10.3390/app13052753,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
37,arxiv:2407.13493v4,"Training Foundation Models as Data Compression: On Information, Model Weights and Copyright Law",2024,arXiv,http://arxiv.org/abs/2407.13493v4,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
38,doi:10.3389/fnbot.2026.1806605,ActionX: pre-training action experts with reinforcement learning for vision-language action models,2026,Frontiers in Neurorobotics,https://doi.org/10.3389/fnbot.2026.1806605,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
39,doi:10.1115/1.4054614,Modeling and Real-Time Motion Planning of a Class of Kinematically Redundant Parallel Mechanisms With Reconfigurable Platform,2023,Journal of Mechanisms and Robotics,https://doi.org/10.1115/1.4054614,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
40,doi:10.3389/fnbot.2024.1453571,CAM-Vtrans: real-time sports training utilizing multi-modal robot data,2024,Frontiers in Neurorobotics,https://doi.org/10.3389/fnbot.2024.1453571,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
41,doi:10.62311/nesx/rb-978-81-998923-9-2,Knowledge Graph and Large Language Model–Based Systems for Accelerating Research and Development Services,2026,,https://doi.org/10.62311/nesx/rb-978-81-998923-9-2,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
42,doi:10.3390/aerospace13020204,SynBag: Synthetic Training Data for Autonomous Grasping of Regolith Bags in the Lunar Environment,2026,Aerospace,https://doi.org/10.3390/aerospace13020204,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
43,doi:10.1609/aaai.v39i18.34133,PALM: Pushing Adaptive Learning Rate Mechanisms for Continual Test-Time Adaptation,2025,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v39i18.34133,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
44,doi:10.1109/cai64502.2025.00173,Large Language Model can Reduce the Necessity of Using Large Data Samples for Training Models,2025,2025 IEEE Conference on Artificial Intelligence (CAI),https://doi.org/10.1109/cai64502.2025.00173,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
45,arxiv:2512.01946v3,Scaling Cross-Environment Failure Reasoning Data for Vision-Language Robotic Manipulation,2025,arXiv,http://arxiv.org/abs/2512.01946v3,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
46,doi:10.1177/2378023119845496,Extracurricular Activities and Student Outcomes in Elementary and Middle School: Causal Effects or Self-selection?,2019,Socius: Sociological Research for a Dynamic World,https://doi.org/10.1177/2378023119845496,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
47,doi:10.3390/agronomy15010190,Organic Fertilization Leads to N Limitation Rather than P Limitation in Both Vegetable Soils,2025,Agronomy,https://doi.org/10.3390/agronomy15010190,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
48,doi:10.1007/978-3-031-83097-6_10,On the Interplay of Subset Selection and Informed Graph Neural Networks,2025,Cognitive Technologies Informed Machine Learning,https://doi.org/10.1007/978-3-031-83097-6_10,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
49,doi:10.21203/rs.3.rs-648262/v1,Causal Deep Learning on Real-world Data Reveals the Comparative Effectiveness of Anti-hyperglycemic Treatments,,,https://doi.org/10.21203/rs.3.rs-648262/v1,Addresses robot data selection or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Causal robot data selection keeps action-critical alternatives explicit until a physical observation collapses them.
